symbol,funding_interval_minutes,funding_events_per_day,mean_rate_per_interval,mean_abs_rate_per_interval,std_rate_per_interval,mean_daily_rate,mean_daily_abs_rate,std_daily_rate,max_abs_rate,count,positive_count,negative_count,positive_pct,mean_positive,mean_negative,first_date,last_date,sharpe_ratio,annual_return
OMNIUSDT,240,6.0,0.004403998055735581,0.009160729099157487,0.014855066199073461,0.026423988334413475,0.05496437459494491,0.08913039719444077,0.332384,1543,1282,261,83.08489954633829,0.008163172386895476,-0.014060605363984676,2024-04-17 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.6166737311294417,10.123779684214028
OMUSDT,240,6.0,-0.0014243231334149329,0.01898889596083231,0.06352304230468835,-0.008545938800489592,0.11393337576499389,0.38113825382813005,1.8331790000000001,1634,1287,347,78.76376988984089,0.011150160062160063,-0.04806224783861671,2024-03-18 08:00:00+00:00,2025-05-16 00:00:00+00:00,0.29892925892547867,-3.0712496200639317
ONDOPERP,480,3.0,0.005638474955277283,0.015087993738819323,0.03114056230328421,0.016915424865831842,0.04526398121645795,0.09342168690985264,0.603618,1118,1025,93,91.68157423971377,0.011303508292682929,-0.05679872043010752,2024-05-08 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.48451256569725054,6.368158024949078
ONDOUSDT,240,6.0,0.00498544858254586,0.017937838799332962,0.03390855884696985,0.029912691495275145,0.10762703279599775,0.2034513530818191,0.420924,1799,1384,415,76.93162868260146,0.01489848049132948,-0.028073915662650606,2024-01-23 08:00:00+00:00,2025-05-16 00:00:00+00:00,0.5290062276101695,11.534636471945191
ONEUSDT,480,3.0,0.013062734707446809,0.014842626994680854,0.019366394939555887,0.03918820412234042,0.04452788098404255,0.05809918481866766,0.156531,1504,1402,102,93.21808510638297,0.014967783166904426,-0.013122343137254903,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.7664114586636238,15.374009939830646
ONGUSDT,240,6.0,-0.009993229903536977,0.027536021972132906,0.08503363826565363,-0.05995937942122187,0.16521613183279743,0.5102018295939217,0.995621,1866,1498,368,80.27867095391211,0.010926184913217625,-0.09514889130434782,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.32382504775472043,-19.66119023953288
ONTUSDT,240,6.0,-0.00042312660256410214,0.021812842414529916,0.08389181756014803,-0.002538759615384619,0.13087705448717948,0.5033509053608881,2.0,1872,1541,331,82.31837606837607,0.012992066190785207,-0.06287875226586102,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.26001156070901355,-0.9223787690908813
OPPERP,480,3.0,0.010697890292553193,0.01150861901595745,0.009533072391739537,0.03209367087765957,0.03452585704787234,0.02859921717521861,0.152818,1504,1481,23,98.47074468085107,0.011275688723835248,-0.026507304347826093,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,1.2072308425906566,12.425782310735055
OPUSDT,480,3.0,0.011754606382978724,0.012854589095744683,0.01625570390622971,0.03526381914893617,0.03856376728723405,0.04876711171868913,0.152963,1504,1343,161,89.29521276595744,0.013779683544303797,-0.0051378074534161496,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.7907740673609581,13.733777999350849
ORBSUSDT,240,6.0,0.00611738909211839,0.013168995344196873,0.05152690276823503,0.03670433455271034,0.07901397206518124,0.3091614166094102,1.870585,3007,2870,137,95.44396408380446,0.010103511846689896,-0.07738751824817519,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.25557513913518604,14.333135316523581
ORCAUSDT,120,12.0,-0.033576404155844154,0.04695874493506493,0.21784384266390613,-0.4029168498701299,0.5635049392207792,2.6141261119668737,2.0,1925,1613,312,83.79220779220779,0.007985432734035958,-0.2484457724358974,2024-04-01 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.21556149745078554,-77.09047047871276
ORDERUSDT,480,3.0,0.0029316509554140136,0.02074215541401274,0.05839922803749602,0.008794952866242045,0.06222646624203823,0.1751976841124881,0.609963,785,728,57,92.73885350318471,0.012763693681318682,-0.12264250877192981,2024-08-27 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.35517858901653554,3.262093403121713
ORDIPERP,480,3.0,0.009835928138528141,0.010101685714285717,0.0031890036043826604,0.02950778441558441,0.030305057142857136,0.009567010813147979,0.043336,1155,1139,16,98.61471861471861,0.01010884284460053,-0.0095921875,2024-04-26 08:00:00+00:00,2025-05-16 00:00:00+00:00,3.1676620560738558,11.369968858700542
ORDIUSDT,240,6.0,0.009500204180064309,0.01078959753483387,0.016373503931136825,0.05700122508038585,0.0647375852090032,0.09824102358682095,0.206916,1866,1657,209,88.79957127545552,0.011424493059746531,-0.005755999999999999,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.6589669248691313,23.120725637648754
OSMOUSDT,480,3.0,0.004171109315589355,0.0178933355513308,0.030779996655656037,0.012513327946768064,0.05368000665399239,0.09233998996696811,0.271169,1052,888,164,84.4106463878327,0.013069704954954959,-0.04401153048780488,2024-05-30 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.5813300031026083,4.672975990305495
OXTUSDT,480,3.0,0.012593399601063834,0.015862023271276598,0.036277267365796735,0.037780198803191486,0.04758606981382979,0.10883180209739018,0.875514,1504,1496,8,99.46808510638297,0.014303795454545458,-0.307250625,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.437244159305995,14.782825514478226
PARTIUSDT,240,6.0,-0.022763611650485436,0.028926673139158574,0.06815023284458223,-0.13658166990291257,0.17356003883495152,0.40890139706749334,0.53,309,195,114,63.10679611650486,0.004883041025641026,-0.07005393859649124,2025-03-25 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.4244545019402408,-39.27798394945605
PAXGUSDT,240,6.0,0.007145279228855723,0.018747812810945275,0.03290150411365187,0.04287167537313433,0.11248687686567162,0.1974090246819112,0.511102,1608,1363,245,84.7636815920398,0.015273694790902423,-0.03807525306122449,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.5698162839663677,16.935004990189604
PEAQUSDT,480,3.0,0.0023025121951219534,0.02386624577861163,0.04588602136774168,0.006907536585365863,0.0715987373358349,0.1376580641032251,0.387512,533,431,102,80.86303939962477,0.016180914153132255,-0.05634053921568626,2024-11-19 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.5201201818597815,2.553213891961148
PENDLEUSDT,480,3.0,0.012160791888297873,0.014999548537234045,0.021190772282106266,0.03648237566489361,0.04499864561170212,0.0635723168463188,0.30560499999999996,1504,1366,138,90.82446808510637,0.014952105417276719,-0.015469166666666666,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.7078339730874195,14.240579699972255
PENGUUSDT,240,6.0,0.003302217391304348,0.006376449275362319,0.01820006099156432,0.019813304347826088,0.038258695652173914,0.10920036594938597,0.49500000000000005,897,814,83,90.74693422519509,0.005332778869778872,-0.01661196385542169,2024-12-17 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.35035318169086266,7.499004112552221
PEOPLEUSDT,480,3.0,0.01051020545212766,0.011775960771276598,0.012456536331991721,0.03153061635638298,0.03532788231382977,0.03736960899597516,0.12748099999999998,1504,1368,136,90.95744680851064,0.012250875000000003,-0.006998882352941176,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.9453639805981033,12.195041164956844
PERPUSDT,240,6.0,0.006115852625937836,0.012037939442658095,0.03839161803685347,0.036695115755627006,0.07222763665594854,0.23034970822112083,0.950075,1866,1685,181,90.30010718113613,0.010051921661721069,-0.030526558011049722,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.3135564495120379,14.329289641571252
PHAUSDT,240,6.0,0.0011414648742411114,0.020851985255854293,0.06840643067166148,0.006848789245446657,0.12511191153512577,0.41043858402996897,0.897656,1153,1095,58,94.96964440589765,0.011579200000000003,-0.19591577586206896,2024-05-31 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.3048249272928748,2.531227502464417
PHBUSDT,480,3.0,0.015174894946808513,0.01538889760638298,0.0200656008764884,0.045524684840425524,0.046166692819148925,0.0601968026294652,0.20818899999999999,1504,1488,16,98.93617021276596,0.015446217741935485,-0.010058125,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.7669293185440915,18.07233841638569
PIPPINUSDT,240,6.0,0.008830347826086958,0.013087634782608696,0.03616126726854286,0.052982086956521734,0.07852580869565216,0.21696760361125714,0.703535,460,454,6,98.69565217391305,0.011103823788546258,-0.163196,2025-01-17 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.36192411857185636,21.328724318864055
PIXELUSDT,240,6.0,0.012399789381563595,0.01571728879813302,0.03185975736517396,0.07439873628938157,0.09430373278879814,0.19115854419104378,0.47486000000000006,1714,1647,67,96.09101516919488,0.014630440801457194,-0.04243428358208955,2024-02-20 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.49332732255248307,31.187107625435328
PLUMEUSDT,240,6.0,-0.0008988852459016392,0.009452295081967214,0.027934303135551838,-0.005393311475409837,0.05671377049180328,0.16760581881331102,0.348624,671,587,84,87.48137108792847,0.0048887035775127775,-0.04134310714285715,2025-01-24 08:00:00+00:00,2025-05-16 00:00:00+00:00,0.3383759042099507,-1.9493611444277748
PNUTUSDT,240,6.0,0.007487850924918389,0.011376984766050055,0.01877235777150227,0.04492710554951034,0.06826190859630032,0.11263414662901364,0.12494999999999999,919,782,136,85.09249183895538,0.011084900255754478,-0.013140124999999999,2024-11-11 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.6060498582293747,17.81520005934596
POLPERP,480,3.0,0.007883125173852576,0.011577425591098752,0.013073629927884354,0.023649375521557714,0.03473227677329624,0.03922088978365307,0.11905500000000001,719,675,44,93.88038942976355,0.010364545185185188,-0.030184113636363634,2024-09-18 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.8855555538103155,9.01442371707275
POLUSDT,240,6.0,0.006798330357142858,0.008977857142857145,0.01205050599235655,0.04078998214285714,0.053867142857142856,0.07230303595413931,0.10812599999999999,1120,993,127,88.66071428571428,0.008896943605236655,-0.009610511811023622,2024-09-05 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.7450191011524046,16.05024737017846
POLYXUSDT,240,6.0,0.009682538049303321,0.018354200428724543,0.04663896949376248,0.058095228295819944,0.11012520257234727,0.27983381696257476,1.403803,1866,1684,182,90.2465166130761,0.015533418646080757,-0.04445418131868132,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.3935378638925385,23.61305944094745
PONKEUSDT,240,6.0,0.00894201510791367,0.00964404964028777,0.012258849420871505,0.05365209064748201,0.057864297841726614,0.07355309652522904,0.113143,1390,1319,71,94.89208633093526,0.009793263836239576,-0.006872028169014085,2024-06-07 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.7867010442161181,21.62563994964333
POPCATPERP,480,3.0,0.01350235465924896,0.01528280806675939,0.018996421937411818,0.04050706397774687,0.04584842420027816,0.05698926581223545,0.155719,719,703,16,97.77468706536857,0.014720150782361309,-0.0400045625,2024-09-18 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.8045098238558922,15.930518428869922
POPCATUSDT,240,6.0,0.015544956359102248,0.017073877805486287,0.032401441197845014,0.09326973815461348,0.10244326683291771,0.19440864718707004,0.427782,1604,1482,122,92.39401496259352,0.017652027665317142,-0.01005077868852459,2024-03-28 08:00:00+00:00,2025-05-16 00:00:00+00:00,0.5269480978093608,40.53352433763475
PORTALUSDT,240,6.0,0.011302541839762615,0.012969200593471812,0.023641547235312525,0.06781525103857566,0.07781520356083085,0.14184928341187514,0.249683,1685,1586,99,94.1246290801187,0.012893406683480454,-0.014183434343434343,2024-03-01 08:00:00+00:00,2025-05-16 00:00:00+00:00,0.5485766419762994,28.074478774656143
POWRUSDT,240,6.0,-0.0007337663451232596,0.024606518756698816,0.08999453690233063,-0.0044025980707395425,0.14763911254019296,0.5399672214139837,1.404722,1866,1593,273,85.36977491961414,0.01398196986817326,-0.08660251282051282,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.273422360997355,-1.5941405755172555
PRCLUSDT,480,3.0,0.008173115638766519,0.012113223568281938,0.01460835678255026,0.02451934691629956,0.03633967070484581,0.04382507034765078,0.150286,908,811,97,89.31718061674009,0.011356347718865602,-0.01844132989690721,2024-07-17 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.8291982286981949,9.361054207017494
PRIMEUSDT,480,3.0,-0.008165426900584794,0.030531634502923975,0.08984512601847561,-0.024496280701754383,0.09159490350877192,0.2695353780554268,0.9997189999999999,684,612,72,89.47368421052632,0.012498763071895427,-0.18381104166666665,2024-09-30 08:00:00+00:00,2025-05-16 00:00:00+00:00,0.33982516198647766,-8.554075509731252
PROMPTUSDT,240,6.0,-0.05964018779342722,0.06685401877934273,0.27798379112059013,-0.35784112676056345,0.40112411267605624,1.667902746723541,2.0,213,156,57,73.23943661971832,0.004924826923076923,-0.2363444385964912,2025-04-10 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.24049610414278164,-72.97648086592267
PROMUSDT,240,6.0,-0.002786415598290594,0.03326383547008547,0.19921020919268312,-0.01671849358974359,0.1995830128205128,1.1952612551560984,4.0,1872,1814,58,96.9017094017094,0.015725945424476296,-0.5817764655172413,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.16697856804071484,-5.920272959073058
PUFFERUSDT,480,3.0,-0.00014423712948517692,0.023454595943837753,0.08042099057928259,-0.00043271138845553506,0.07036378783151327,0.2412629717378477,1.5,641,561,80,87.5195007800312,0.013317237076648846,-0.094542825,2024-10-14 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.2916476876856569,-0.1578153389202197
PUMPUSDT,240,6.0,-0.0017504807692307694,0.015444548076923076,0.0532223078425446,-0.010502884615384619,0.09266728846153847,0.3193338470552677,0.51381,208,197,11,94.71153846153845,0.007229355329949239,-0.16257118181818184,2025-04-11 12:00:00+00:00,2025-05-16 00:00:00+00:00,0.29018937176897625,-3.761196047276294
PUNDIXUSDT,240,6.0,-0.065987,0.06926729787234041,0.1010423400959445,-0.39592199999999994,0.4156037872340426,0.606254040575667,0.447612,94,32,62,34.04255319148936,0.004817937500000001,-0.10253148387096778,2025-04-30 12:00:00+00:00,2025-05-16 00:00:00+00:00,0.6855274512305223,-76.49562561512411
PYRUSDT,480,3.0,0.0078019561933534735,0.017318460725075528,0.042496637844046,0.023405868580060427,0.05195538217522658,0.12748991353213798,0.823931,662,602,60,90.93655589123867,0.013812056478405315,-0.052499383333333316,2024-10-07 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.4075254326855397,8.91759747747396
PYTHUSDT,240,6.0,0.006536679528403,0.01152339335476956,0.02140453888249663,0.039220077170418,0.06914036012861736,0.12842723329497976,0.430306,1866,1624,242,87.03108252947482,0.010375645320197045,-0.01922563636363637,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.5383621398259933,15.38742768297272
QIUSDT,480,3.0,0.006371563164893618,0.019402355718085105,0.04776445039216372,0.01911468949468085,0.05820706715425532,0.14329335117649117,0.8999999999999999,1504,1359,145,90.3590425531915,0.014261947755702723,-0.06758038620689656,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.406209127474191,7.225290050779765
QNTUSDT,480,3.0,0.011134505984042553,0.01355447140957447,0.018224627519582096,0.03340351795212766,0.040663414228723396,0.05467388255874629,0.188185,1504,1345,159,89.4281914893617,0.013803800000000001,-0.011445371069182392,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.7437447703669325,12.964393556544263
QTUMUSDT,480,3.0,0.0038255113031914916,0.023090408909574468,0.08482392876887374,0.01147653390957447,0.0692712267287234,0.2544717863066212,1.5,1504,1335,169,88.76329787234043,0.015161626966292138,-0.08572309467455622,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.2722157443625451,4.277658122116135
QUICKUSDT,240,6.0,0.0073808778280543,0.010807362895927604,0.02398476545462771,0.04428526696832579,0.06484417737556561,0.14390859272776624,0.41115500000000005,1105,1070,35,96.83257918552036,0.009391591588785048,-0.05408951428571429,2024-09-10 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.45059281135652673,17.539638938545245
RADUSDT,480,3.0,-0.008015255984042555,0.033899779920212765,0.10687707409180937,-0.024045767952127657,0.1016993397606383,0.3206312222754281,1.5,1504,1255,249,83.44414893617021,0.01551008924302789,-0.1265867751004016,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.31718476771821275,-8.40354416810517
RAREUSDT,240,6.0,-0.035733025850926324,0.05224145152951314,0.23770675806865238,-0.21439815510555793,0.31344870917707884,1.426240548411914,2.0,2321,1965,356,84.66178371391642,0.009749632569974557,-0.28678196910112363,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.21977268107129386,-54.314688767809514
RAYDIUMUSDT,240,6.0,0.017840920245398774,0.01837331463628396,0.03127773146275021,0.10704552147239264,0.11023988781770377,0.18766638877650127,0.47113099999999997,1141,1129,12,98.94829097283086,0.018299575730735165,-0.02531091666666667,2024-06-04 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.5874247836089204,47.77300796171311
RDNTUSDT,480,3.0,-0.0027103184840425523,0.017543404920212766,0.05280019400305372,-0.00813095545212766,0.052630214760638304,0.15840058200916116,0.9077500000000001,1504,1099,405,73.0718085106383,0.010149664240218383,-0.03760691358024691,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.33226023599834004,-2.9243091776001817
REDUSDT,240,6.0,-0.02304370824524313,0.03004007188160677,0.10180305310065042,-0.13826224947145874,0.18024043128964062,0.6108183186039026,1.0,473,343,130,72.51585623678648,0.004824023323615161,-0.09657164615384616,2025-02-26 08:00:00+00:00,2025-05-16 00:00:00+00:00,0.29508026494948847,-39.64982916344994
RENDERUSDT,240,6.0,0.006544606596942881,0.0091618213998391,0.012883388390512559,0.039267639581657285,0.05497092839903459,0.07730033034307535,0.12912500000000002,1243,1075,168,86.48431214802896,0.009080506976744186,-0.009682136904761905,2024-07-26 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.711134456412565,15.407453143052052
REQUSDT,480,3.0,-0.001310752659574467,0.02326189361702128,0.10625085160175016,-0.003932257978723407,0.06978568085106383,0.3187525548052505,3.0,1504,1386,118,92.15425531914893,0.011909998556998558,-0.1565985593220339,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.21893371456646385,-1.4250510222834745
REXUSDT,480,3.0,0.011517407894736844,0.011740802631578949,0.00953670464452907,0.03455222368421052,0.03522240789473683,0.028610113933587217,0.090614,380,378,2,99.47368421052632,0.011690634920634923,-0.021222500000000002,2025-01-09 16:00:00+00:00,2025-05-16 00:00:00+00:00,1.2311173585851058,13.438860704451173
REZUSDT,240,6.0,-0.02189863875759622,0.037119966239027684,0.14070509086084726,-0.13139183254557732,0.22271979743416614,0.8442305451650836,2.0,1481,1117,364,75.42201215395004,0.01009077260519248,-0.1200639478021978,2024-05-08 08:00:00+00:00,2025-05-16 00:00:00+00:00,0.26381395308388755,-38.115196029476515
RFCUSDT,240,6.0,-0.004874,0.013559350785340315,0.03791468069592152,-0.02924399999999998,0.0813561047120419,0.22748808417552918,0.236214,191,169,22,88.48167539267016,0.004907994082840238,-0.0800175,2025-04-14 08:00:00+00:00,2025-05-16 00:00:00+00:00,0.3576279830519288,-10.125524932023033
RIFUSDT,240,6.0,0.010016816720257235,0.012971692390139334,0.021522768620967393,0.0601009003215434,0.07783015434083602,0.12913661172580437,0.193332,1866,1772,94,94.96248660235798,0.012103994920993231,-0.029328712765957454,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.6026962710318954,24.52077599010003
RLCUSDT,480,3.0,0.012845045877659576,0.01780890890957447,0.02948628084378495,0.03853513763297872,0.05342672672872341,0.08845884253135484,0.445648,1504,1426,78,94.81382978723404,0.016165339410939693,-0.04785673076923077,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.6039727086614991,15.099427852972337
ROAMUSDT,240,6.0,-0.0019692243436754183,0.011070198090692126,0.04992332196883633,-0.011815346062052494,0.06642118854415277,0.29953993181301786,0.676066,419,386,33,92.12410501193318,0.004939518134715028,-0.08278057575757576,2025-03-07 08:00:00+00:00,2025-05-16 00:00:00+00:00,0.22174401971091767,-4.221175213141093
RONINUSDT,240,6.0,-0.017130072595281307,0.02287623230490018,0.04413947573773383,-0.10278043557168785,0.1372573938294011,0.264836854426403,0.382272,551,325,226,58.98366606170599,0.004870975384615385,-0.04876874778761062,2025-02-13 08:00:00+00:00,2025-05-16 00:00:00+00:00,0.518271500115345,-31.294539847519953
ROSEUSDT,480,3.0,0.01278381050531915,0.013534302526595744,0.014728872641428506,0.03835143151595745,0.040602907579787226,0.04418661792428552,0.11323,1504,1436,68,95.47872340425532,0.013782187325905295,-0.008299558823529412,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.9188960252482089,15.022306048438615
RPLUSDT,240,6.0,0.003473705787781352,0.015508339228295821,0.04607598522199754,0.0208422347266881,0.09305003536977492,0.27645591133198527,1.4100089999999998,1866,1668,198,89.38906752411575,0.010617654676258996,-0.05670865151515152,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.3365818257292922,7.9034036297715105
RSRUSDT,480,3.0,0.013206082446808515,0.014862248670212769,0.019728064421703006,0.03961824734042553,0.0445867460106383,0.05918419326510902,0.173733,1504,1385,119,92.0877659574468,0.015239989169675092,-0.010465857142857145,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.7533556436414859,15.555178411062087
RSS3USDT,480,3.0,-0.00470092154255319,0.029312744680851068,0.09038476251969876,-0.014102764627659574,0.08793823404255317,0.2711542875590963,2.265934,1504,1182,322,78.5904255319149,0.015658283417935705,-0.07943564285714286,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.32431068980750527,-5.017613889171468
RUNEUSDT,480,3.0,0.01271892420212766,0.015756997340425533,0.023412666130669817,0.038156772606382984,0.047270992021276596,0.07023799839200945,0.21506799999999998,1504,1338,166,88.9627659574468,0.016004404334828103,-0.013762837349397592,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.6730116618279705,14.940642376950164
RVNUSDT,480,3.0,0.013972976063829787,0.014974760638297877,0.018242146349754657,0.04191892819148936,0.044924281914893616,0.05472643904926396,0.135329,1504,1451,53,96.47606382978722,0.015002548587181254,-0.014214,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.8208880880126955,16.529238295304882
SAFEUSDT,240,6.0,-0.011374126149802889,0.027304572930354796,0.11551423544157405,-0.06824475689881734,0.1638274375821288,0.6930854126494442,2.0,1522,1300,222,85.41392904073587,0.009325438461538462,-0.1325877927927928,2024-04-29 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.23637409559071346,-22.055908968043358
SAGAUSDT,240,6.0,0.00873974026802808,0.010180146139119339,0.012096999602597419,0.052438441608168476,0.06108087683471601,0.0725819976155845,0.10269,1567,1497,70,95.53286534779835,0.009902291917167669,-0.016122257142857144,2024-04-09 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.8415430663429548,21.08833635083338
SANDUSDT,480,3.0,0.010125755984042556,0.011859346409574468,0.013231819303612932,0.030377267952127654,0.03557803922872341,0.0396954579108388,0.10987200000000001,1504,1341,163,89.1622340425532,0.0123287076808352,-0.007997914110429445,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.8962748158400476,11.723869560726484
SCAUSDT,480,3.0,-0.004189965811965811,0.02430316394716395,0.07181865598402593,-0.012569897435897434,0.07290949184149186,0.21545596795207778,1.269121,1287,1095,192,85.08158508158508,0.01181994794520548,-0.09549650520833333,2024-03-13 08:00:00+00:00,2025-05-16 00:00:00+00:00,0.338396251143568,-4.4846300365051555
SCRTUSDT,240,6.0,-0.0005958628081457648,0.019329456591639874,0.11144630069851509,-0.003575176848874593,0.11597673954983924,0.6686778041910907,3.0,1866,1690,176,90.56806002143622,0.010342273964497042,-0.10562683522727272,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.1734418860966052,-1.2964851539049582
SCRUSDT,240,6.0,0.006248732283464567,0.00859013779527559,0.011788891195648491,0.0374923937007874,0.05154082677165353,0.07073334717389095,0.143943,1016,940,76,92.51968503937007,0.00801930425531915,-0.015650447368421055,2024-10-10 08:00:00+00:00,2025-05-16 00:00:00+00:00,0.7286637608841767,14.662356089258765
SCUSDT,240,6.0,-0.006033450932113965,0.02169638937741822,0.16162753672258703,-0.036200705592683784,0.1301783362645093,0.9697652203355223,4.0,2843,2436,407,85.684136475554,0.009139928981937603,-0.09685004422604421,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.13423696120950782,-12.379613949528167
SDUSDT,480,3.0,-0.0003056775956284165,0.02822830054644809,0.08495976249356742,-0.0009170327868852382,0.08468490163934426,0.2548792874807022,1.057032,549,493,56,89.79963570127505,0.015547180527383372,-0.1398674464285714,2024-11-14 08:00:00+00:00,2025-05-16 00:00:00+00:00,0.3322549371366869,-0.33415894406536584
SEIUSDT,480,3.0,0.00243534375,0.017979134973404254,0.026827743485673954,0.007306031250000002,0.053937404920212755,0.08048323045702185,0.185145,1504,990,514,65.82446808510637,0.015506755555555557,-0.022741110894941637,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.6701694826851589,2.702476025520073
SENDUSDT,240,6.0,-0.04422141810344827,0.05288484913793103,0.1252935717808801,-0.2653285086206897,0.3173090948275862,0.7517614306852805,1.0,696,525,171,75.43103448275862,0.005742617142857143,-0.19761977192982455,2024-12-13 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.4220874892960894,-62.08169160066612
SERAPHUSDT,240,6.0,-0.004948593908629438,0.01604991370558376,0.1209987666639668,-0.029691563451776676,0.0962994822335025,0.7259925999838008,1.875,394,389,5,98.73096446700508,0.005622005141388176,-0.8273411999999999,2025-03-11 12:00:00+00:00,2025-05-16 00:00:00+00:00,0.13264526695678613,-10.272267816731818
SFPUSDT,480,3.0,0.014877550531914896,0.014902345744680854,0.017550782466329306,0.044632651595744685,0.044707037234042554,0.05265234739898792,0.177716,1504,1500,4,99.7340425531915,0.01492965466666667,-0.0046615,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.8490986526253511,17.68870199167121
SHELLUSDT,240,6.0,-0.0005047248576850092,0.010805343453510436,0.04470697760187859,-0.003028349146110049,0.06483206072106262,0.2682418656112716,0.664019,527,484,43,91.84060721062619,0.005607878099173554,-0.0693070465116279,2025-02-17 08:00:00+00:00,2025-05-16 00:00:00+00:00,0.24169255076318094,-1.0992774731389043
SHIB1000PERP,480,3.0,0.007754187500000002,0.011774022644927539,0.01325082667874578,0.023262562499999993,0.035322067934782604,0.03975248003623734,0.127534,1104,1039,65,94.11231884057972,0.0103749489894129,-0.034137676923076926,2024-05-13 08:00:00+00:00,2025-05-16 00:00:00+00:00,0.8885500452445713,8.860654436611437
SHIB1000USDT,480,3.0,0.01050234375,0.012430907579787234,0.01615010866995693,0.031507031250000005,0.037292722739361704,0.048450326009870794,0.242259,1504,1309,195,87.0345744680851,0.013174793735676088,-0.007437333333333333,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.7697104603953346,12.185386241925178
SIGNUSDT,60,24.0,-0.024545157635467975,0.02649712807881774,0.07476134892011604,-0.5890837832512317,0.6359310738916255,1.794272374082785,0.53,406,308,98,75.86206896551724,0.0012865259740259742,-0.10573044897959183,2025-04-28 12:00:00+00:00,2025-05-16 00:00:00+00:00,0.354422819565902,-88.42721425233353
